target,feature,importance_mean,importance_std,train_r2,test_r2,train_mae,test_mae,train_rmse,test_rmse
rain_max,track_move_dir_sin,0.2707602410477932,0.007810883713007811,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_wind,0.10474994850032311,0.003381794922381019,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,landfrac_500km,0.08822114890342277,0.003323053874564892,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_move_speed_kmh,0.07546290097181704,0.0016626625769563365,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,pressure_deficit,0.06629452764311958,0.002484927644281735,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,month_cos,0.06598061951883454,0.003699391409601489,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_pressure,0.05200290606305241,0.0020251534354658535,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,hour_sin,0.04629216507245683,0.002114603836382823,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_move_dir_cos,0.0426173963543859,0.001801203515174547,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_coast_dist_km,0.03972841257972184,0.0015660869785838812,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_pressure_change_rate,0.03472780182305098,0.001748026091461291,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,intensity_index,0.033538951204154024,0.0010408589793440806,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,month_sin,0.032696525217688274,0.0015715512516699614,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_signed_coast_dist_km,0.031849674540909576,0.0013529242195773987,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,coast_influence_exp,0.027247409784477462,0.001172644536681085,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,landfrac_200km,0.01789513271013189,0.0015908984369920034,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,terrain_std_300km,0.017232663336485477,0.0007019164297811048,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,terrain_mean_300km,0.016929316864991883,0.0011213656925509231,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,hour_cos,0.012537790572790475,0.0007634136525992095,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,is_weakening_pressure,0.011886689567444686,0.0011045170877915821,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_wind_change_rate,0.011854324645777913,0.00047973588343239653,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,is_weakening_wind,0.009721625606373508,0.0006426488975543556,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,terrain_max_300km,0.00940287919574705,0.0006102175027980507,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,interp_center_error_km,0.005689428726178791,0.0006434152288077295,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
